era,era_url,poet,poet_url,descr,genre_count,beat_count,poems_count,long_descr,quote
العصر الجاهلي,https://www.aldiwan.net/cat-poets-pre-islamic-period,ابن فكهة,https://www.aldiwan.net/cat-poet-ibn-vkhh,يزيد بن المخرِّم أبو الحارث بن حزن بن زياد الحارثي المذحجي. شاعر جاهلي، قتل يوم الكلاب الثاني. له شعر في,من: 5,"الطويل: 2,الكامل: 1,الوافر: 2",5," يزيد بن المخرِّم أبو الحارث بن حزن بن زياد الحارثي المذحجي.
شاعر جاهلي، قتل يوم الكلاب الثاني.
له شعر في قصائد نادرة من كتاب منتهى الطلب في أشعار العرب.
من سادات الجاهلية، من أهل اليمن.
وكانت في بغداد محلة يقال لها المخرم، نزلها أحد أبناء يزيد، فسميت به. وينسب إليها جماعة كثيرة.","وقد أبقت الأيام مني بقية***كخير حسام لم تخنه مضاربه, وكم من كمي قد تركت مجدلاً***تنوح وتبكي معولات قرائبه"
العصر الجاهلي,https://www.aldiwan.net/cat-poets-pre-islamic-period,ابن كلاب العقيلي,https://www.aldiwan.net/cat-poet-ibn-klab-alaqila,امرؤ القيس بن كلاب بن رزام الخويلدي العقيلي. من بني خويلد بن عوف بن عامر بن عقيل. كان من شعراء,من: 1,الكامل: 1,1, امرؤ القيس بن كلاب بن رزام الخويلدي العقيلي. من بني خويلد بن عوف بن عامر بن عقيل. كان من شعراء الجاهلية ولم يصلنا إلا قوله في هجاء سودة بن كلاب ذاكراً شأنه معه أورده صاحب كتاب أخبار المراقسة.,"إِنّي لأكرَهُ أَن تَجىءَ مَنيَّتي***حَتّى أَعيظَ سوادَةَ بنِ كِلابِ, أَنّي أُتيحَ لَها وَكانَ بِمَعزِلٍ***وَلكلِّ أَمرٍ واقِعٍ أَسبابُ"
العصر الجاهلي,https://www.aldiwan.net/cat-poets-pre-islamic-period,ابن مالك الحميري,https://www.aldiwan.net/cat-poet-ibn-malc-alhmira,امرؤ القيس بن مالك الحميري.شاعر جاهلي قديم وقد أثبت الآمدي في المؤتلف والمختلف شعراً له وهي ثابتة في ديوان حمير.أورد,من: 1,المتقارب: 1,1," امرؤ القيس بن مالك الحميري.
شاعر جاهلي قديم وقد أثبت الآمدي في المؤتلف والمختلف شعراً له وهي ثابتة في ديوان حمير.
أورد صاحب كتاب أخبار المراقسة شعراً له.",
العصر الجاهلي,https://www.aldiwan.net/cat-poets-pre-islamic-period,ابنة أبي الجدعاء,https://www.aldiwan.net/cat-poet-abnh-aiba-aljdaa,شاعرة جاهلية. قتل أبوها الجدعاء الطهوي في يوم مبايض وهو يوم لبكر بن وائل على بني تميم، قتله سعد بن,من: 1,الطويل: 1,1," شاعرة جاهلية. قتل أبوها الجدعاء الطهوي في يوم مبايض وهو يوم لبكر بن وائل على بني تميم، قتله سعد بن عباد بن مسعود.
فقالت ابنته في ذلك شعراً ترثي أباها وتذم قومه ومن كان معه.",
العصر الجاهلي,https://www.aldiwan.net/cat-poets-pre-islamic-period,ابنة حكيم بن عمرو العبدية,https://www.aldiwan.net/cat-poet-abnh-hakim-ben-amr-Alabdih,شاعرة جاهلية.قتل أبوها، فرثته مطالبة قومها بأخذ الثأر من,من: 1,الطويل: 1,1," شاعرة جاهلية.
قتل أبوها، فرثته مطالبة قومها بأخذ الثأر من قتلته.",
العصر الجاهلي,https://www.aldiwan.net/cat-poets-pre-islamic-period,ابو دُاود الإيادي,https://www.aldiwan.net/cat-poet-abu-daoud-alaaada,جارية بن الحجاج الإيادي، المعروف بأبي دؤاد.شاعر جاهلي. كان من وُصّاف الخيل المجيدين. له (ديوان,من: 2,"الخفيف: 1,المتقارب: 1",2," جارية بن الحجاج الإيادي، المعروف بأبي دؤاد.
شاعر جاهلي. كان من وُصّاف الخيل المجيدين. له (ديوان شعر).",
العصر الجاهلي,https://www.aldiwan.net/cat-poets-pre-islamic-period,الأحبش التميمي,https://www.aldiwan.net/cat-poet-alahbash-tamimi,الأحبش بن أقلع بن الحارث بن المنذر بن جهمة بن عدي بن جندب بن العنبر بن عمرو بن تميم.شاعر جاهلي،,من: 2,الرجز: 2,2," الأحبش بن أقلع بن الحارث بن المنذر بن جهمة بن عدي بن جندب بن العنبر بن عمرو بن تميم.
شاعر جاهلي، كان جاراً لبني أسد فأغار بعض بني أسد على إبله فشكا ذلك إلى نضلة بن الأشتر الأسدي فقال له نضلة قل حتى أعذر فقال الأحبش:
#قد رابني من نضلة استئخاره=موركاً يمشي به حماره
#لا ليله يخشى ولا نهاره
فأغار عليهم نضلة بن الأشتر فاستاق لهم عشرين لقوحاً، فدفعها إلى الأحبش فأطردها إلى بلاده وإنما استيق له ثلاثة أبكر وناقة. ",
العصر الجاهلي,https://www.aldiwan.net/cat-poets-pre-islamic-period,الأحمر بن جندل,https://www.aldiwan.net/cat-alahmr-ben-jandal,الأحمر بن جندل بن عمرو بن عتيبة بن الحارث، من بني كعب بن سعيد التميمي.شاعر وفارس جاهلي، خذله أبناء عمومته,"قصيره: 1,من: 1","الرجز: 1,الوافر: 1",2," الأحمر بن جندل بن عمرو بن عتيبة بن الحارث، من بني كعب بن سعيد التميمي.
شاعر وفارس جاهلي، خذله أبناء عمومته لأنه كان أفاكاً قاطع طريق، كان من رؤساء تميم. وهو أخو سلامة بن جندل (23 ق هـ - 584م). كان في زمن عمرو بن كلثوم (40 ق هـ - 600م) حيث أغار عمرو على حي من سعد بن زيد مناة فأصاب فيهم، وكان فيمن أصاب الأحمر بن جندل.",
العصر الجاهلي,https://www.aldiwan.net/cat-poets-pre-islamic-period,الأخضر الفزاري,https://www.aldiwan.net/cat-poet-alokhaddr-alfsara,الأخضر بن جابر، أحد بني حرام بن سعد بن عدي بن فزارة بن ذبيان بن بغيض. شاعر وفارس جاهلي، كان,من: 1,الطويل: 1,1," الأخضر بن جابر، أحد بني حرام بن سعد بن عدي بن فزارة بن ذبيان بن بغيض. شاعر وفارس جاهلي، كان يهاجر إلى أرض حبيبته لا لحاجة يطلبها ولا لدين يبحث عنه ويطلبه وإنما لمجرد أن تكتحل عيناه بها فرغم أن اتيانها ظلم لها ولقومها إلا أن هجرانها ألم لا يطيق تحمله يقول في ذلك:
#وإني لآتي الأرض ما لي حاجة=سواك ولا دين بها أنا طالبه
#فإتيانها ظلم وهجرانها جوى=يرى أعظمي أن لا تغبَّ نوائبه",
العصر الجاهلي,https://www.aldiwan.net/cat-poets-pre-islamic-period,الأخنس التغلبي,https://www.aldiwan.net/cat-poet-alokhns-altglbe,الأخنس بن شهاب بن ثمامة بن أرقم التغلبي.شاعر جاهلي، من أشراف تغلب وشجعانها. وهو صاحب القصيدة المختارة (في المفضليات) وأولها:|#لابنة,من: 1,الطويل: 1,1," الأخنس بن شهاب بن ثمامة بن أرقم التغلبي.
شاعر جاهلي، من أشراف تغلب وشجعانها. وهو صاحب القصيدة المختارة (في المفضليات) وأولها:|#لابنة حطان بن عوف منازل،=كما رقش العنوان في الرق كاتب|حضر وقائع حرب البسوس. وله فيها شعر. وتوفي بعدها.","وَنَحنُ أُناسٌ لا حِجازَ بِأَرضِنا***مَعَ الغَيثِ ما نُلفى وَمَن هُوَ غالِبُ, تَرى رائِداتِ الخَيلِ حَولَ بُيوتِنا***كَمِعزى الحِجازِ أَعوَزَتها الزَرائِبُ"
العصر الجاهلي,https://www.aldiwan.net/cat-poets-pre-islamic-period,الأدير الكلبي,https://www.aldiwan.net/cat-poet-aladar-kalbi,الأدَيرد الكلبي ابن الفدكية.أحد شعراء بني عامر الأكبر، يعرف بابن الفدكية، وهي أمه سبية من أهل فدك.وتنتسب قبيلة كلب إلى,من: 1,البسيط: 1,1," الأدَيرد الكلبي ابن الفدكية.
أحد شعراء بني عامر الأكبر، يعرف بابن الفدكية، وهي أمه سبية من أهل فدك.
وتنتسب قبيلة كلب إلى كلب بن وبرة بن تغلب من بني قضاعة بن معدّ بن عدنان. وهي إحدى جماجم العرب (والجماجم هي القبائل التي تجمع البطون وينسب إليها دونهم).",
العصر الجاهلي,https://www.aldiwan.net/cat-poets-pre-islamic-period,الأسعر الجعفي,https://www.aldiwan.net/cat-poet-alosar-aljafee,مرثد بن أبى حمران الحارث بن معاوية الجعفي.شاعر جاهلي. لقب بالأسعر، لقوله:|#فلا يدعني قومي لسعد بن مالك=إذا أنا لم أسعر,من: 10,"الخفيف: 1,الطويل: 1,الكامل: 4,المتقارب: 4",10," مرثد بن أبى حمران الحارث بن معاوية الجعفي.
شاعر جاهلي. لقب بالأسعر، لقوله:|#فلا يدعني قومي لسعد بن مالك=إذا أنا لم أسعر عليهم وأثقب|وهو صاحب (المقصورة) من الوحشيات، أولها: &quot;أبلغ أبا حمران أن عشيرتي&quot; الخ.","إِنَّ المُحِبَّ إِذَا جَفَاهُ حَبِيْبُهُ***فَكَفَى بِصُحْبَتِهِ عَنَاءً للفَتَى, والهَمُّ مَا لَمْ تُمْضِهِ لِسَبِيْلِهِ***لَيْسَ المُفَارِقُ يَا أُمَيْمَ كَمَنْ نَأَى"
العصر الجاهلي,https://www.aldiwan.net/cat-poets-pre-islamic-period,الأسفع الأرحبي,https://www.aldiwan.net/cat-poet-alosfa-arhabi,الأسفع بن الأوبر بن عوذ بن علوي بن أرحب البكيلي. سيد شريف، وفارس، وشاعر جاهلي من همدان وينتهي نسبه إلى,من: 2,الطويل: 2,2," الأسفع بن الأوبر بن عوذ بن علوي بن أرحب البكيلي. سيد شريف، وفارس، وشاعر جاهلي من همدان وينتهي نسبه إلى قبيلة أرحب العريقة، وهو من شعراء الفخر وأصحاب الفروسية والحماسة.
وقد تناول في شعره مفاخر مجد قبيلته وتحدث عن ماضيها وذكر مآثرها التي كانت تنهض دليلاً على مجدها وأصالتها في عصره، وكذلك قوتها وكثره عدد فرسانها والأبطال فيها. ",
العصر الجاهلي,https://www.aldiwan.net/cat-poets-pre-islamic-period,الأسلوم اليامي,https://www.aldiwan.net/cat-poet-alosalum-yami,الأسلوم اليامي الهمداني.شاعر جاهلي كان ممن حرم في الجاهلية الخمر والسكر والأزلام على نفسه.,من: 1,الكامل: 1,1," الأسلوم اليامي الهمداني.
شاعر جاهلي كان ممن حرم في الجاهلية الخمر والسكر والأزلام على نفسه. ",
العصر الجاهلي,https://www.aldiwan.net/cat-poets-pre-islamic-period,الأسود التغلبي,https://www.aldiwan.net/cat-poet-alosod-altgelba,الأسود بن عمرو بن كلثوم.سيد وشاعر بلغ من العز مبلغاً دفع النعمان بن المنذر لأن يَبعث إليه بجباء كتلك التي,من: 3,"الطويل: 1,الكامل: 2",3," الأسود بن عمرو بن كلثوم.
سيد وشاعر بلغ من العز مبلغاً دفع النعمان بن المنذر لأن يَبعث إليه بجباء كتلك التي يرسلها لأبيه عمرو بن كلثوم.
وبالأسود كني عمرو بن كلثوم، فقيل أبو الأسود.
وهو من شعراء تغلب في الجاهلية. ",
